"","Mthin","Nthin","wthin"
"1",1285.22577719285,2293,1.06566916548466
"2",1348.68484843986,2300,0.803916769522065
"3",1290.50273805084,2397,1.21575273555204
"4",1359.69193699592,2404,1.00204067334213
"5",1338.29225099574,2336,0.968093600025816
"6",1344.68596410835,2453,1.14790077340264
"7",1315.83780711117,2362,0.989736176991306
"8",1279.26944963576,2318,1.00978375371684
"9",1296.52635869904,2330,1.04559659199905
"10",1310.68585148316,2377,1.17439831917391
"11",1307.30224276754,2432,1.12819198278346
"12",1311.68257476361,2312,0.999034725911026
"13",1301.965955885,2343,1.03688165911626
"14",1374.7691536761,2356,0.896686485304589
"15",1320.08973802079,2364,1.14429489527974
"16",1275.79499702732,2379,1.51691766428134
"17",1286.45260695115,2365,1.338433608815
"18",1250.98575858195,2351,1.17371181335483
"19",1274.54483013207,2360,1.25797891749006
"20",1275.73871694381,2374,1.55200365206012
"21",1287.75339875555,2386,1.36971212509829
"22",1263.30605359262,2339,1.12875759179188
"23",1310.58048815871,2369,1.12087578312959
"24",1322.88943724326,2408,1.16185621203203
"25",1283.99747361794,2332,1.03500827966282
"26",1329.90940133598,2354,0.99295893395129
"27",1296.61422898103,2416,1.19905220883983
"28",1262.49567293244,2334,1.39030138134567
"29",1236.65290909985,2398,1.66021723485022
"30",1338.82501160941,2373,1.01141939685748
"31",1313.07948965684,2361,0.999560572358757
"32",1274.21600705336,2335,1.24239343131609
"33",1306.06515705876,2347,1.14337840220065
"34",1352.56584162908,2358,0.996092410014734
"35",1311.78021327314,2280,0.9031369530852
"36",1305.78280976753,2282,0.99584387208952
"37",1324.44713610271,2416,1.1077776931498
"38",1299.44855154929,2366,1.17394935149121
"39",1274.95656282878,2317,1.26173502391039
"40",1255.62552310974,2357,1.55738612906311
"41",1226.91410145428,2362,1.46413488092089
"42",1261.78717362515,2344,1.33944103685948
"43",1239.24648838496,2331,1.55660237071957
"44",1295.41320034578,2342,1.39431360531694
"45",1282.24588687235,2354,1.35503457959895
"46",1284.08302139764,2331,1.27194216167991
"47",1291.71998582902,2366,1.13273876271395
"48",1273.31170233772,2396,1.3660064278184
"49",1268.76321175033,2349,1.30034167801731
"50",1315.48211975912,2343,1.18577593286046
"51",1305.48080809322,2415,1.1624804703658
"52",1258.61979587126,2404,1.65692909560901
"53",1271.36626014682,2280,1.12781995887699
"54",1348.77627049547,2466,1.26460184283612
"55",1324.31673049656,2304,0.805502761557295
"56",1345.16103998979,2274,0.82102319925976
"57",1337.02128308748,2350,0.969794095729635
"58",1245.29155048494,2352,1.28864638502991
"59",1284.41826938067,2437,1.61521514911763
"60",1364.1228921872,2482,1.08182366613101
"61",1276.07917693929,2439,1.36734475255772
"62",1255.28007039079,2376,1.30444480820274
"63",1274.06340678782,2387,1.48301976735173
"64",1321.70943113505,2346,0.951012275604134
"65",1286.26838102831,2398,1.44330707024118
"66",1291.15045380873,2317,1.12150748542253
"67",1277.24654728855,2395,1.40852040435681
"68",1325.86548774951,2456,1.31006604394092
"69",1320.34305922305,2456,1.54186694823433
"70",1249.26977273434,2387,1.48614584198896
"71",1282.40990359677,2353,1.13274109378707
"72",1285.12571245824,2359,1.20173922227881
"73",1336.84929636948,2403,1.05057494314226
"74",1326.42057280956,2326,0.80906395210327
"75",1272.84771902869,2323,1.14533256043603
"76",1264.74466451018,2431,1.88201381589788
"77",1285.12265948495,2375,1.26976052879933
"78",1301.27690333479,2448,1.37550311475297
"79",1279.94199597085,2298,1.16428457778201
"80",1291.28862102681,2259,0.997138131341551
"81",1290.16227331297,2376,1.33912272583516
"82",1296.47072602804,2363,1.15528881349528
"83",1325.77324229217,2402,1.1242464584019
"84",1316.45165149998,2382,0.914577720360634
"85",1303.37208054834,2354,1.24372280965697
"86",1365.73126409707,2344,0.860358287401955
"87",1321.28106716684,2382,1.14312590539192
"88",1305.37000554071,2334,1.04972127005192
"89",1318.49723184565,2345,1.17467129544765
"90",1209.53287194345,2303,1.62854384789717
"91",1252.90616170866,2302,1.39421077261874
"92",1234.65435187579,2344,1.55307657850766
"93",1325.34620794918,2371,1.17383657208202
"94",1288.00807778999,2353,1.14775484701125
"95",1267.31319219483,2381,1.35543724789793
"96",1300.7197069615,2409,1.3154464578311
"97",1310.54461958029,2333,0.950704489803066
