"","Mthin","wthin"
"1",811,4.11005000985252
"2",863,2.37034894316492
"3",820,4.97220578328983
"4",822,4.11201936716276
"5",812,4.71401208018894
"6",865,3.06845336118609
"7",848,3.66826195387088
"8",807,4.14882393795928
"9",865,2.71551425703966
"10",826,3.61407353785682
"11",805,4.92378831862841
"12",805,4.31702720275579
"13",790,4.22003910530054
"14",839,3.78461759790148
"15",844,3.72144700385151
"16",836,4.35133674242725
"17",812,3.88676508289513
"18",832,3.2918911458812
"19",806,3.95879949941965
"20",813,5.34443189558698
"21",778,5.9655851184534
"22",787,4.85438770206437
"23",857,3.03652089122071
"24",856,3.36756457638834
"25",843,3.53418937575956
"26",806,3.99671803015286
"27",834,4.048236395254
"28",814,4.71434248470834
"29",841,3.392239934519
"30",841,3.40889847723943
"31",842,3.40764352429257
"32",811,4.68820566086455
"33",795,5.19735121914713
"34",805,5.22861487569522
"35",835,3.20112263214322
"36",841,3.71802165688616
"37",850,3.79727360690768
"38",868,3.452234597543
"39",799,5.13254783660389
"40",809,4.49074299865328
"41",852,3.58169311350486
"42",790,6.25237429499415
"43",813,3.72287700070505
"44",881,2.60848031757285
"45",879,2.80594915505618
"46",859,3.81674467233815
"47",809,4.28415570357842
"48",850,2.90799415379788
"49",845,3.99559910638204
"50",839,3.61235710213297
"51",800,4.71481060387219
"52",849,3.37309641564492
"53",852,3.63563072952702
"54",822,3.30044441265962
"55",814,4.22273310973947
"56",802,4.00085260154718
"57",839,3.19625638131415
"58",807,4.54976125689764
"59",834,3.64357578993694
"60",818,4.2834428646694
"61",781,5.16259476516034
"62",825,3.60820226348563
"63",802,3.85390250276844
"64",817,4.59487172525043
"65",827,3.82117734445017
"66",848,3.3533740856102
"67",811,4.72697820164037
"68",798,5.62224883187033
"69",807,4.32104493073342
"70",805,3.86660272854192
"71",805,4.42113809163853
"72",832,3.60464269150576
"73",822,3.81976290456638
"74",836,3.59277804539942
"75",811,4.33597880691078
"76",807,4.45001348272794
"77",834,3.95271387304293
"78",817,4.21499863272737
"79",793,4.54551938397272
"80",803,4.36409902723573
"81",827,3.25695325519285
"82",810,4.36537014948634
"83",770,6.0643271668636
"84",798,5.30737013981037
"85",869,2.65766998168155
"86",851,2.86267871252133
"87",826,4.28523710846801
"88",815,3.76164350610314
"89",839,3.87417486945721
"90",820,4.13502566560624
"91",812,3.90803294264206
"92",794,5.31462722623457
"93",828,4.08671288910025
"94",823,3.46518719887716
"95",829,4.03060480125772
"96",814,4.2706906447886
"97",803,4.46580112087003
"98",832,3.45834320643192
"99",818,5.12396677157208
"100",821,4.33262922080263
"101",878,2.87660970403722
"102",810,4.82257343902785
"103",823,4.3283135097765
"104",830,3.78487370648798
"105",829,3.2567395413594
"106",875,2.85253234595615
"107",870,2.45567765418955
"108",837,3.36017584711144
"109",868,2.65992969450746
"110",823,3.58243024886517
"111",807,4.95291874034027
"112",810,4.35269324559058
"113",838,3.64498121820863
"114",820,4.24301415288018
"115",811,4.62322266600691
"116",838,3.72326071712295
"117",817,4.78874112981432
"118",841,3.42432553916807
"119",833,3.82723741639599
"120",805,4.5966796121195
"121",821,3.98975644081119
"122",801,4.45342172024512
"123",860,3.20475708093144
"124",843,3.21511550823137
"125",841,3.28002835822582
"126",811,4.80597969602533
"127",795,4.71841690644143
"128",830,3.927264148301
"129",835,4.27573695944137
"130",829,3.78128976303139
"131",838,3.76388073086968
"132",809,4.38516681971224
"133",799,4.51230698989232
"134",852,3.66198543483793
"135",876,3.1156920982877
"136",836,3.39917147213469
"137",816,3.72190748820547
"138",828,3.78037480040365
"139",827,3.31279886766991
"140",799,4.54348227843687
"141",777,5.52313333344432
"142",807,4.66645897472514
"143",864,2.88060821001048
"144",834,3.90036014400077
"145",839,3.15452960263551
"146",813,4.76130591183246
"147",807,3.75333978177601
"148",863,3.22515762360162
"149",811,3.7589731832351
"150",795,4.63262191264182
"151",854,2.93715272937633
"152",824,3.93202276945708
"153",835,3.32148358594437
"154",794,4.5773885945956
"155",798,5.51945654577475
"156",812,3.9788644762018
"157",839,3.58011660842825
"158",828,3.45290967709479
"159",832,4.41710977595141
"160",844,3.81174777704065
"161",839,3.20439530977538
"162",855,3.3219476030246
"163",844,3.51009221803148
"164",828,4.02708067831949
"165",806,3.89552430579751
"166",806,3.90546397586521
"167",787,4.86248137504893
"168",806,5.0983640823621
"169",827,4.4466502317151
"170",853,3.3530671250586
"171",814,4.71910681127595
"172",809,3.74911251540951
"173",810,4.09211159837489
"174",821,4.31356462224501
"175",803,4.29101078912753
"176",813,4.14116713515652
"177",813,4.23979138952732
"178",846,3.7961467450601
"179",841,4.1016302435284
"180",837,3.5595802553092
"181",827,3.84277020922174
"182",861,2.98508811613187
"183",850,3.32865555371201
"184",826,3.8610529554699
"185",815,3.43468029135355
"186",815,4.54214848335239
"187",844,3.32896371108641
"188",791,4.92360643518572
"189",808,3.88452662498899
"190",798,4.43696745638021
"191",832,4.48527853757496
"192",846,3.30363619883173
"193",842,3.33937356784917
"194",808,4.44761490713234
"195",814,3.98252156876793
"196",795,4.54658701909081
"197",812,4.68515391203869
"198",817,3.94045513409893
"199",818,3.79809633347616
"200",834,3.59827428496962
"201",821,4.00412156227114
"202",858,3.13238484553253
"203",830,4.05996111517032
"204",792,5.21220811741256
"205",836,3.93574410979503
"206",806,4.55922607454651
"207",842,3.15395318229645
"208",795,3.56826199422268
"209",878,2.86426288781685
"210",836,3.59716770507275
"211",785,4.7645701296383
"212",804,3.62794622274272
"213",818,4.76606510040305
"214",820,4.13262759905048
"215",817,3.82098330074722
"216",802,4.14027302055933
"217",809,3.78765153087492
"218",815,4.06950517910894
"219",817,4.04001595478522
"220",804,4.34304452561652
"221",813,4.4159467239608
"222",786,4.83149715018417
"223",825,5.30847874907003
"224",823,3.74359602579363
"225",839,3.33531805753174
"226",886,2.34527748570977
"227",838,3.44734535719449
"228",786,5.0750147498049
"229",815,4.26694734513097
"230",865,2.71236264577295
"231",824,3.22979002586957
"232",818,4.34475219927736
"233",862,2.7546962670563
"234",846,3.96045558924326
"235",840,3.87679088918003
"236",800,5.11394415024721
"237",814,3.75529114747246
"238",804,4.90357651532776
"239",792,4.47968809033781
"240",797,5.99013084331146
"241",827,4.09173781898519
"242",799,4.90953192525354
"243",830,3.5979080592901
"244",826,2.84415547983137
"245",853,2.99115630583886
"246",814,3.55477472053853
"247",818,4.48551692516507
"248",851,3.15455727465597
"249",836,3.40990322866428
"250",840,3.65387423659854
"251",808,4.80598096241144
"252",817,3.80047619969636
"253",835,3.76161780508684
"254",838,3.19241929639323
"255",829,4.20751105980365
"256",827,3.39005424508167
"257",853,3.24029734349006
"258",828,3.77004794431168
"259",808,4.15569505371226
"260",824,3.8520108976879
"261",815,3.76792338938352
"262",856,3.13401541685451
"263",805,4.16124958201793
"264",805,5.09613690507301
"265",848,3.42036664157551
"266",810,4.40838435893111
"267",857,3.38380077866539
"268",817,3.48582659401278
"269",823,4.04808114321242
"270",845,3.70223464672652
"271",840,3.72550172659864
"272",825,4.19830133702557
"273",835,3.40448772885702
"274",862,3.19234167354992
"275",825,4.6563468739246
"276",802,4.15299657078976
"277",780,5.62235616919159
"278",817,4.46440615012379
"279",830,3.54017933013805
"280",839,3.94129928840201
"281",842,3.56527868144481
"282",804,4.16961040459789
"283",813,3.91239202418526
"284",816,4.88648063826939
"285",853,3.0702286076409
"286",828,4.48179332364518
"287",811,4.39135354211501
"288",828,3.32691511986697
"289",826,4.23958088748146
"290",840,3.95844105467161
"291",827,3.36889498509913
"292",856,3.34387119456967
"293",864,2.9918864795473
"294",873,2.31088103736496
"295",821,3.77086035423411
"296",801,3.73491150691726
"297",802,4.48463483014396
"298",861,2.90192969949502
"299",827,4.18978629933853
"300",820,3.36167974997172
"301",822,3.01860852800422
"302",820,4.40035626267656
"303",849,3.34745502525395
"304",887,2.41440579255819
"305",852,3.33768001492117
"306",833,3.36154695150853
"307",865,3.13213012017371
"308",821,3.23824995803497
"309",859,3.68241772548492
"310",845,3.85864131126994
"311",843,2.79720306175201
"312",804,4.48863094432642
"313",848,3.18421038212205
"314",834,4.04844645402663
"315",874,2.53738758959312
"316",833,4.00730723077614
"317",836,4.07905201292338
"318",822,4.14670327823362
"319",832,3.58974246996502
"320",814,3.77665913501503
"321",806,4.06095777312126
"322",802,4.9568961285842
"323",831,4.01308112169358
"324",843,3.28242406756262
"325",856,3.12387267570802
"326",843,3.33420596119461
"327",832,3.88439435421305
"328",807,3.74112502547522
"329",801,4.06348263795256
"330",801,4.81111750116045
"331",823,3.84983331276484
"332",833,3.1530334276724
"333",833,3.81622128985345
"334",836,3.53440483185814
