"","Mthin","Nthin"
"395",762,2750
"396",1145,2678
"397",1148,2756
"398",1004,2781
"399",800,2654
"400",805,2637
"401",782,2631
"402",792,2778
"403",799,2725
"404",739,2647
"405",559,2683
"406",820,2765
"407",722,2680
"408",859,2658
"409",863,2724
"410",519,2665
"411",867,2753
"412",1049,2714
"413",1179,2642
"414",746,2644
"415",801,2720
"416",803,2710
"417",721,2658
"418",1027,2731
"419",687,2645
"420",882,2688
"421",1030,2724
"422",680,2694
"423",910,2595
"424",865,2669
"425",1129,2721
"426",689,2670
"427",768,2695
"428",865,2680
"429",736,2663
"430",702,2703
"431",878,2638
"432",647,2626
"433",968,2660
"434",652,2716
"435",1010,2739
"436",775,2702
"437",801,2640
"438",811,2702
"439",725,2623
"440",788,2755
"441",895,2712
"442",929,2686
"443",810,2610
"444",773,2707
"445",782,2628
"446",800,2762
"447",907,2682
"448",867,2686
"449",885,2636
"450",983,2671
"451",682,2709
"452",832,2644
"453",881,2767
"454",707,2615
"455",1160,2671
"456",1169,2716
"457",831,2736
"458",791,2695
"459",1058,2740
"460",688,2633
"461",769,2685
"462",846,2662
"463",861,2739
"464",817,2597
"465",673,2543
"466",868,2686
"467",786,2684
"468",729,2582
"469",693,2636
"470",869,2721
"471",663,2702
"472",894,2697
"473",1063,2746
"474",944,2676
"475",798,2667
"476",890,2720
"477",720,2711
"478",741,2644
"479",864,2645
"480",977,2580
"481",958,2780
"482",873,2668
"483",659,2692
"484",1024,2604
"485",857,2624
"486",760,2712
"487",882,2633
"488",1025,2698
"489",697,2699
"490",823,2676
"491",877,2668
"492",708,2696
"493",798,2661
"494",931,2716
"495",952,2704
"496",816,2770
"497",728,2716
"498",736,2620
"499",730,2753
"500",927,2630
"501",910,2695
