"","Mthin","Nthin"
"399",689,1200
"400",582,1189
"401",422,1216
"402",531,1155
"403",671,1175
"404",481,1122
"405",561,1175
"406",519,1189
"407",590,1147
"408",362,1211
"409",718,1202
"410",652,1154
"411",337,1239
"412",579,1202
"413",743,1121
"414",572,1199
"415",689,1207
"416",649,1175
"417",557,1193
"418",707,1193
"419",499,1155
"420",639,1231
"421",709,1214
"422",702,1182
"423",668,1187
"424",658,1173
"425",575,1202
"426",531,1188
"427",511,1240
"428",768,1186
"429",550,1159
"430",620,1179
"431",465,1254
"432",727,1192
"433",856,1185
"434",598,1156
"435",449,1216
"436",547,1213
"437",669,1251
"438",608,1158
"439",461,1183
"440",567,1183
"441",490,1147
"442",434,1219
"443",652,1196
"444",532,1208
"445",703,1240
"446",406,1154
"447",490,1205
"448",503,1154
"449",625,1132
"450",653,1188
"451",636,1174
"452",383,1164
"453",583,1195
"454",469,1186
"455",430,1212
"456",709,1235
"457",589,1206
"458",634,1230
"459",738,1143
"460",550,1192
"461",644,1198
"462",699,1212
"463",600,1267
"464",564,1193
"465",607,1183
"466",480,1230
"467",767,1206
"468",568,1174
"469",600,1182
"470",364,1200
"471",538,1208
"472",597,1193
"473",576,1207
"474",553,1198
"475",525,1181
"476",535,1254
"477",498,1201
"478",613,1188
"479",529,1211
"480",510,1191
"481",677,1147
"482",621,1270
"483",510,1155
"484",484,1162
"485",526,1145
"486",575,1156
"487",520,1181
"488",501,1156
"489",518,1145
"490",548,1241
"491",682,1165
"492",530,1200
"493",589,1200
"494",518,1152
"495",690,1160
"496",618,1127
"497",575,1167
"498",571,1190
"499",603,1135
"500",551,1201
"501",656,1207
