"","Mthin","Nthin","wthin"
"1",679.163900631146,1880,2.0935897396118
"2",656.21899437137,1813,2.32237776579124
"3",701.709763714726,1821,1.5985261675178
"4",693.523075377591,1838,1.71210159844775
"5",703.354344347292,1875,1.55955402525727
"6",675.959255001859,1842,2.41991807646975
"7",688.678773388683,1761,1.44102342533509
"8",695.320413686388,1865,1.79259841569783
"9",699.183398904411,1847,1.81972077340965
"10",709.947931461039,1809,1.38830643389756
"11",701.219243579811,1770,1.47381783920899
"12",708.676290218652,1821,1.5264405318864
"13",683.125597463987,1788,1.64189920418378
"14",709.729583510505,1776,1.50450578630703
"15",691.981197167194,1853,1.69578351594603
"16",671.621858074715,1841,1.85181044042495
"17",711.591858232469,1844,1.319856359247
"18",699.440504261069,1818,1.55465487681748
"19",705.688936420301,1791,1.56936950877268
"20",747.132940793053,1869,1.23571800370639
"21",690.403720993364,1756,1.48137110509195
"22",716.099294976385,1819,1.21371787840475
"23",699.245171256192,1753,1.30657129304119
"24",709.782634920595,1878,1.55088273429845
"25",694.628303268958,1811,1.62148967288504
"26",711.040511375296,1791,1.38211188833874
"27",691.833259972561,1813,1.48589722399324
"28",692.090703546617,1744,1.50420352156462
"29",675.320634167009,1815,1.91328095880912
"30",721.720628258111,1806,1.54414312668697
"31",675.695485229026,1842,1.77941211935505
"32",719.494477834053,1892,1.58882015008336
"33",719.937978182273,1791,1.33011751546333
"34",737.741649742471,1863,1.42969793316565
"35",679.208971875492,1801,1.54467777722698
"36",655.739813983035,1782,2.19074428603055
"37",738.604531563363,1780,1.16541574843095
"38",698.881518037412,1775,1.39896781407199
"39",720.894357476083,1864,1.56514297994675
"40",690.363164312244,1762,1.42645629506669
"41",694.463847629324,1805,1.69615734714656
"42",726.570542669894,1779,1.18355655555691
"43",707.565926124711,1806,1.08218319643782
"44",718.456626556811,1803,1.25970777332925
"45",699.151118273669,1782,1.26123318286346
"46",700.36573532819,1804,1.46602878290238
"47",689.217025676613,1802,1.67632531442304
"48",687.405349409401,1781,1.50690904166446
"49",701.49988753629,1804,1.40571575921858
"50",740.078392473145,1819,1.40480905476845
"51",704.08791589879,1781,1.33323652659009
"52",702.409632315836,1820,1.41407706087182
"53",698.766780463216,1814,1.93407388426856
"54",694.211607133229,1845,1.58623778462867
"55",716.185945111618,1764,1.00952384028925
"56",718.426593770768,1836,1.4120160796526
"57",710.936566403968,1750,1.00946681662892
"58",693.738445469556,1787,1.29747631465892
"59",716.251003278161,1815,1.42900752086323
"60",702.793437805381,1844,1.65499356299004
"61",680.73839509723,1802,1.74315417023212
"62",715.613546444704,1810,1.47849560285465
"63",712.542993233744,1810,1.40551159108693
"64",702.582357405197,1758,1.52132982511538
"65",704.374650556387,1817,1.52263476375501
"66",708.971715885614,1862,1.63716878021356
"67",696.399096951653,1797,1.60771907790654
"68",726.756109993565,1863,1.39048552030012
"69",674.981246615716,1773,1.6507125724627
"70",743.628635349266,1818,1.193169101249
"71",721.956337141533,1808,1.17628128230114
"72",740.679253664985,1772,0.955710421021071
"73",702.875315745759,1820,1.40822620158154
"74",736.390816881393,1774,1.41480535309972
"75",709.810567299832,1852,1.47873863513936
"76",738.697894981381,1677,0.780046490360916
"77",692.217410641745,1685,1.16055258913261
"78",715.63886297797,1888,1.6611619596007
"79",759.401023925367,1662,0.701726873011304
"80",736.095279007039,1765,1.15138189575439
"81",695.252160339698,1810,1.71770794439422
"82",708.85606367108,1798,1.60261924218649
"83",736.973830113224,1870,1.25933059886089
"84",679.866509710272,1800,1.76295456893859
"85",701.685808843112,1876,1.82759935694648
"86",740.68488437211,1844,1.13748744746612
"87",713.671030754109,1843,1.60876758743074
"88",694.004966345788,1868,1.822312708384
"89",730.483282439937,1770,1.3228766924436
"90",720.436976703848,1814,1.39868300998596
"91",688.959237663911,1808,1.71101459385671
"92",751.23700879504,1746,1.02080092253499
"93",707.870142935239,1768,1.51509702528262
"94",723.519295827536,1813,1.30372900208641
"95",675.331338227271,1864,2.15142823132025
"96",708.36691696601,1801,1.79991583187494
"97",707.117874832502,1874,1.66065034823475
"98",730.548085951823,1763,1.23815128407067
"99",716.773295807336,1842,1.46007595708208
"100",694.353398886516,1875,1.75317707349018
"101",714.785603485246,1820,1.60164602294983
"102",694.587663456546,1789,1.69414285109216
"103",697.235339234569,1809,1.27012929225852
"104",708.653357381497,1774,1.20416757271587
"105",711.244163685265,1766,1.24041639614095
"106",705.448708907488,1814,1.6993141510393
"107",704.649255216639,1807,1.52329976347822
"108",684.27640258324,1806,1.46177021708298
"109",711.231160290818,1849,1.63784794168339
"110",723.826505189087,1875,1.4566092240985
"111",711.481264579672,1871,1.59119945438894
"112",682.716685972008,1813,1.64020777765122
"113",694.072953747155,1765,1.41908806026222
"114",725.1700573453,1819,1.4893778905547
"115",693.318895742713,1812,1.58510721528618
"116",705.987150908779,1868,1.69438866117059
"117",690.003053744573,1729,1.20167113144867
"118",719.227394364278,1819,1.53678869107434
"119",717.846441708252,1828,1.30595811497339
"120",675.135177901235,1711,1.13905593638066
"121",719.940559021916,1838,1.39201741999693
"122",695.467721850214,1752,1.27278396838819
"123",712.023449702128,1837,1.42697279655273
"124",735.554886012089,1896,1.66652460652584
"125",696.20775743294,1789,1.32336518536906
"126",726.242468029347,1724,1.05155547196373
"127",731.169623797677,1773,1.20200305677754
"128",723.062149311234,1695,0.893602928152962
"129",694.674458133079,1858,1.69792793080103
"130",744.744554994272,1818,1.24934729261398
"131",741.889394756101,1761,1.14377371188884
"132",700.726347185512,1799,1.74339847283742
"133",699.27942913548,1832,1.59282554984812
"134",690.518409185302,1829,1.70692660067565
"135",722.484371437737,1787,1.39731158677195
"136",670.380909973698,1787,1.83406890210516
"137",719.704730836693,1804,1.1780824625201
"138",727.062118591879,1790,1.15914028318743
"139",687.963066440655,1808,1.58035961885892
"140",719.995710133629,1833,1.22718535786154
"141",727.799553232921,1797,1.14880869566215
"142",724.73443299568,1816,1.35521379265746
"143",702.547716520718,1757,1.29740016376131
"144",736.30911777893,1732,0.860809658173854
"145",723.669975975221,1833,1.22769306702855
"146",731.875211406798,1838,1.10087283907557
"147",748.245427627468,1815,1.07773493870796
"148",707.09491337613,1728,1.1079525387565
"149",701.167224170416,1843,1.64947591839774
"150",704.294035218636,1822,1.7926785310819
"151",687.215778314954,1812,1.83516586708858
"152",696.908112903606,1878,1.79330031381192
"153",760.731596618217,1817,1.11871209447129
"154",709.486186864423,1835,1.65808175263413
"155",688.599391971651,1834,1.39264274756837
"156",704.796453148846,1857,1.72806180393318
"157",733.835855432852,1799,1.11221651011623
"158",691.856797030686,1719,1.34763005268451
"159",749.05630370334,1766,1.02322710187163
"160",706.421265435958,1829,1.52863169116564
"161",698.430095762462,1768,1.33485967716935
"162",694.486125349572,1787,1.75726966332222
"163",673.120482835683,1809,2.25068455985068
"164",697.545023687902,1813,1.8748091978314
"165",742.428200643816,1784,1.18909613395544
"166",673.294450185729,1712,1.51629217122638
"167",694.752448599438,1782,1.2500793564784
"168",729.385387532561,1771,1.10009252087489
"169",725.987564372869,1793,1.24312169290195
"170",652.845098017022,1739,1.9474785556775
"171",652.845098017022,1847,2.16024820870595
"172",720.829220217702,1863,1.5959470872364
"173",661.611995224726,1855,2.30811403268329
"174",693.057437910065,1846,1.88241531837876
"175",730.18703552802,1820,1.14348956173832
"176",697.844907916313,1818,1.44483084356935
"177",747.381797205115,1835,1.01957175908412
"178",676.023733529932,1749,1.61280219759541
"179",699.531836634594,1769,1.70282899704571
"180",689.415675747239,1779,1.49527287526057
"181",694.494414568055,1851,1.72106274264322
"182",725.662299984062,1816,1.47342258900817
"183",697.311424455879,1787,1.37984174508512
