"","Mthin","Nthin"
"396",1064,2841
"397",714,2767
"398",926,2839
"399",808,2927
"400",624,2880
"401",876,2822
"402",633,2759
"403",746,2922
"404",893,2909
"405",886,2873
"406",656,2824
"407",962,2973
"408",841,2878
"409",712,2917
"410",877,2972
"411",1137,2804
"412",826,2893
"413",783,2924
"414",843,2852
"415",813,2872
"416",954,2837
"417",682,2864
"418",764,2835
"419",943,2756
"420",728,2800
"421",558,2841
"422",761,2851
"423",987,2851
"424",758,2904
"425",834,2869
"426",731,2917
"427",659,2845
"428",932,2800
"429",700,2977
"430",883,2830
"431",1016,2855
"432",826,2925
"433",608,2849
"434",1007,2857
"435",962,2826
"436",751,2892
"437",687,2805
"438",871,2802
"439",785,2798
"440",759,2803
"441",818,2837
"442",963,2874
"443",1021,2903
"444",567,2930
"445",742,2774
"446",648,2935
"447",623,2834
"448",840,2923
"449",1072,2801
"450",864,2861
"451",774,2809
"452",671,2877
"453",622,2840
"454",807,2874
"455",732,2911
"456",608,2887
"457",803,2846
"458",830,2822
"459",745,2844
"460",972,2904
"461",791,2894
"462",804,2819
"463",681,2806
"464",872,2840
"465",670,2861
"466",895,2824
"467",917,2843
"468",866,2849
"469",942,2831
"470",777,2997
"471",831,2855
"472",928,2850
"473",870,2837
"474",797,2825
"475",874,2758
"476",623,2813
"477",756,2855
"478",804,2817
"479",740,2852
"480",1114,2848
"481",1251,2915
"482",666,2859
"483",1062,2939
"484",830,2906
"485",890,2880
"486",806,2826
"487",877,2890
"488",875,2801
"489",905,2771
"490",735,2912
"491",653,2864
"492",781,2787
"493",795,2944
"494",730,2842
"495",889,2851
"496",793,2890
"497",828,2780
"498",781,2868
"499",692,2854
"500",860,2845
"501",633,2902
