"","Mthin","Nthin"
"355",2374,5036
"356",2587,5049
"357",2509,5142
"358",2293,5044
"359",2323,5082
"360",2350,5025
"361",2352,5018
"362",2246,5046
"363",2245,5127
"364",2430,5110
"365",2458,5166
"366",2652,5124
"367",2540,5220
"368",2529,5165
"369",2528,5109
"370",2208,5188
"371",2040,5118
"372",2349,5198
"373",2349,5130
"374",2506,5135
"375",2351,5172
"376",2774,5012
"377",2239,5110
"378",2653,5226
"379",2475,4989
"380",2541,5089
"381",2321,5023
"382",2340,5098
"383",2672,5112
"384",2214,5076
"385",2329,5123
"386",2208,5078
"387",2522,5134
"388",2348,5146
"389",2654,5199
"390",2928,5169
"391",2538,5234
"392",2319,5102
"393",2312,5045
"394",1946,5154
"395",2274,5167
"396",2404,5218
"397",2768,5047
"398",2643,5097
"399",2271,4998
"400",2419,5095
"401",2410,5212
"402",2378,5150
"403",2469,5072
"404",2231,4988
"405",2412,5206
"406",2753,5188
"407",2368,5141
"408",2423,5074
"409",2473,5274
"410",2567,5147
"411",2407,5127
"412",2569,5272
"413",3075,5160
"414",2354,5167
"415",2474,5209
"416",2474,5113
"417",2463,5139
"418",2478,5049
"419",2212,5172
"420",2429,5165
"421",2587,5118
"422",2543,5086
"423",2507,5138
"424",2395,5149
"425",2437,5023
"426",2825,5125
"427",2528,5136
"428",2382,5197
"429",2051,5039
"430",2367,4967
"431",2236,4965
"432",2350,5098
"433",2786,5186
"434",2371,5073
"435",2142,5145
"436",2155,5177
"437",2408,5147
"438",2209,5060
"439",2462,5157
"440",2684,5157
"441",2485,5289
"442",2526,5184
"443",2809,5141
"444",2334,5049
"445",2145,5038
"446",2225,5135
"447",2734,5228
"448",2517,5182
"449",2338,5186
"450",2140,5127
"451",2601,4970
"452",2379,5155
"453",2250,5066
"454",2471,5235
"455",2339,5026
"456",2634,5103
"457",2849,5164
"458",2225,5109
"459",2092,4955
"460",2449,5198
"461",2219,5050
"462",2323,5122
"463",2272,5091
"464",2757,5197
"465",2397,5000
"466",2557,4926
"467",2535,5123
"468",2325,5121
"469",2178,4980
"470",2437,5054
"471",2064,5171
"472",2112,5145
"473",2329,5138
"474",2539,5063
"475",2236,5030
"476",2598,5027
"477",2544,5180
"478",2472,5046
"479",1984,5034
"480",2248,5065
"481",2501,5191
"482",2256,5045
"483",2313,5142
"484",2388,4987
"485",2489,5054
"486",2583,5047
"487",2496,5183
"488",2567,5180
"489",2024,5193
"490",2484,4861
"491",2433,5048
"492",2376,5116
"493",2188,5160
"494",2762,5112
"495",2145,4983
"496",2607,5149
"497",2255,5302
"498",2431,5031
"499",2511,5105
"500",2062,5211
"501",2275,5158
