"","Mthin","wthin"
"1",4231,235.723680736675
"2",4231,244.127892203176
"3",4231,217.840965071272
"4",4231,218.096509282562
"5",4218,252.827340326416
"6",4218,306.964029114507
"7",4218,233.906008866801
"8",4229,218.661708434736
"9",4242,237.241318716296
"10",4224,249.461743209206
"11",4224,243.367585633527
"12",4224,317.019411666356
"13",4224,237.304876181565
"14",4224,222.155858562615
"15",4224,244.043460755339
"16",4224,246.208148541219
"17",4236,311.901073703781
"18",4236,236.012735334846
"19",4236,226.064886965034
"20",4229,237.205577243053
"21",4229,241.101088686889
"22",4249,207.046350431482
"23",4249,152.921724664002
"24",4245,196.990023478327
"25",4245,215.177666104884
"26",4245,197.030977365562
"27",4251,202.575520346854
"28",4251,186.319877475453
"29",4233,211.65050181784
"30",4233,238.725008084155
"31",4216,343.236994884481
"32",4216,297.65571177971
"33",4216,236.246608470031
"34",4216,339.434815484469
"35",4216,267.515069668664
"36",4216,270.969036771216
"37",4216,293.260069209325
"38",4216,273.671855908688
"39",4216,270.593042818706
"40",4216,274.357630773057
"41",4216,304.606273211978
"42",4216,270.372694474783
"43",4216,240.660839739989
"44",4216,321.497691497131
"45",4216,291.282391056856
"46",4216,274.171169221895
"47",4216,314.403780820975
"48",4216,314.423646594538
"49",4216,276.980116597368
"50",4216,338.090906761873
"51",4216,246.628035952731
"52",4216,296.388904549279
"53",4216,281.187595834514
"54",4235,195.02283205611
"55",4259,173.524885642677
"56",4259,190.85237360608
"57",4259,168.636077269622
"58",4250,185.689458042586
"59",4250,205.768968890218
"60",4245,178.442305865269
"61",4245,195.572605213705
"62",4245,205.244619991805
"63",4245,216.355812056275
"64",4245,178.366890212357
"65",4245,239.402721376528
"66",4245,180.619440765768
"67",4245,190.251685147212
"68",4245,165.623082287096
"69",4245,208.30567047001
"70",4245,190.345216309229
"71",4245,203.966346023014
"72",4245,204.94788315452
"73",4245,226.116602513303
"74",4245,229.017244334426
"75",4230,206.591844124527
"76",4230,181.73785465601
"77",4230,208.683929422829
"78",4230,238.194245574557
"79",4230,228.367706522038
"80",4230,205.992075556144
"81",4215,245.482237655144
"82",4215,247.888634931652
"83",4215,244.796473598718
"84",4215,251.563585096415
"85",4215,287.805729183894
"86",4215,284.318696602803
"87",4215,248.717558365616
"88",4215,235.706732579063
"89",4215,317.738443571735
"90",4215,314.928675016564
"91",4215,258.045712243441
"92",4215,308.72918969469
"93",4215,306.539362654859
"94",4215,269.549263257226
"95",4215,310.232105342333
"96",4215,306.215247248812
"97",4215,360.08931257177
"98",4215,271.092724605581
"99",4215,249.799229044805
"100",4215,320.911833179097
"101",4215,248.198084227739
"102",4215,280.671517574665
"103",4215,253.369460261449
"104",4215,239.00565977757
"105",4229,233.760661481105
"106",4230,219.831082623114
"107",4230,202.306987557006
"108",4230,217.913494451984
"109",4230,261.86389306796
"110",4230,301.853635988068
"111",4230,281.510706341129
"112",4230,218.678642669345
"113",4230,215.557210880339
"114",4247,194.892942271741
"115",4247,194.485087938437
"116",4247,175.360846695939
"117",4270,170.933292399683
"118",4270,162.326181074431
"119",4270,172.142844648139
"120",4270,142.610075914246
"121",4270,183.659174218495
"122",4297,114.029294297164
"123",4282,126.196984360787
"124",4272,167.813240048984
"125",4272,150.154207448069
"126",4256,213.051191112911
"127",4256,152.593051820676
"128",4256,175.262097627545
"129",4256,174.198398621335
"130",4256,186.02693283443
"131",4256,185.486381970378
"132",4256,197.759694973339
"133",4256,136.252377009577
"134",4256,147.522594250264
"135",4256,155.700199526372
"136",4256,166.921003256523
"137",4256,184.725037235168
"138",4256,159.106005900308
"139",4279,134.164854294453
"140",4279,156.275732063488
"141",4279,153.826707194047
"142",4279,128.014064591702
"143",4279,132.821392144675
"144",4279,146.419577844289
"145",4279,166.806549338225
"146",4279,153.414824680265
"147",4279,145.58949845112
"148",4279,144.842710041467
"149",4279,137.83928409363
"150",4279,152.408305153174
"151",4279,161.5706611275
"152",4279,148.337820542653
"153",4279,159.653260222106
"154",4279,135.042660878809
"155",4264,173.563104907774
"156",4281,167.400201790287
"157",4281,148.625397022274
"158",4281,161.024072186003
"159",4281,146.327693312776
"160",4281,115.18790400082
"161",4281,159.091856961755
"162",4281,134.795369734712
"163",4281,138.158950581352
"164",4281,141.306677908923
"165",4281,161.667549118223
"166",4281,135.912809880243
"167",4248,201.548047087586
"168",4248,187.936531866108
"169",4248,199.210168048342
