"","Mthin","wthin"
"1",732,2.47464366715311
"2",756,2.06483892400444
"3",763,1.63436339887977
"4",760,2.31341163700423
"5",746,2.88759460462247
"6",755,2.29812019803524
"7",787,1.30125786892737
"8",784,1.30357529610814
"9",781,1.43968291825372
"10",780,1.59062334680382
"11",808,1.14197924961866
"12",780,1.64422610671342
"13",771,1.43738460872511
"14",821,1.00580121006549
"15",766,1.52006088270694
"16",762,1.82958708314699
"17",770,1.74283793640728
"18",792,0.919648307534898
"19",782,1.62853186742491
"20",792,1.47523158303501
"21",792,1.21522978753112
"22",805,1.27991739579272
"23",767,2.11519449517469
"24",778,1.59829620489312
"25",790,1.22599441408843
"26",795,1.34701392395077
"27",791,1.19525636926573
"28",799,1.2323268154895
"29",810,1.07774724002864
"30",803,0.987444960413014
"31",771,1.82750300867783
"32",830,0.957471364073946
"33",789,1.55801413755121
"34",747,2.31488636452681
"35",753,2.09362997792809
"36",767,1.68298251843075
"37",760,2.16152482903507
"38",759,2.17193535392179
"39",760,2.31172998707516
"40",786,1.67270931455965
"41",746,2.2273501161923
"42",790,1.65649705830135
"43",802,1.19026395672908
"44",773,1.85492479012033
"45",750,2.4935050253445
"46",799,1.5512839625381
"47",823,0.71883462317869
"48",788,1.54094022383003
"49",783,1.65216966135611
"50",793,1.35525187016497
"51",819,0.840457138151074
"52",759,2.46454088797963
"53",739,2.60226876133887
"54",750,2.20260121641576
"55",771,1.38495332921803
"56",770,2.03888990298696
"57",775,1.99722325825701
"58",796,1.22084449548359
"59",825,0.927513288702329
"60",820,0.862188677605066
"61",843,0.652016475640501
"62",839,0.973904269087871
"63",793,1.39565263854653
"64",783,1.19720833856702
"65",777,1.68830183639638
"66",746,1.86541845256913
"67",763,2.1664310626143
"68",792,1.42017127157926
"69",781,1.43137974227816
"70",775,1.50702348481895
"71",787,1.44844231230502
"72",755,1.63056819924176
"73",791,1.81434222419053
"74",838,0.878613446095569
"75",865,0.66381247754218
"76",777,1.6989266072265
"77",794,1.52925415600958
"78",833,0.706464801449354
"79",770,1.73431318125977
"80",801,1.31161432300766
"81",755,2.2304595829125
"82",840,0.875224144823999
"83",827,0.892888422661192
"84",768,2.15305707927126
"85",808,0.949230802061354
"86",804,1.45229423116633
"87",831,0.982057578492842
"88",830,0.97476169852297
"89",787,1.65978106749967
"90",843,0.700417021815285
"91",834,0.748529008315186
"92",799,1.30241396297169
"93",817,1.0283665278588
"94",788,1.23144916567719
"95",809,1.30809824689076
"96",769,1.74599033112992
"97",776,1.80531464285803
"98",762,1.98894470022591
"99",757,1.59076372865642
"100",792,1.62744673810194
"101",762,2.08717020924667
"102",763,1.84452656407628
"103",782,1.71713062644414
"104",793,1.44503087677284
"105",822,0.856620805364949
"106",779,1.82531554768154
"107",747,2.53027945310085
"108",778,1.6501604681129
"109",745,2.4802300388658
"110",784,1.44737618125496
"111",802,1.26186924830847
"112",810,1.24635221315727
"113",744,2.44267610379533
"114",771,1.40357732365206
"115",797,1.39733285479481
"116",792,1.60901553889094
"117",765,1.95205635572055
"118",800,1.74945604538651
"119",771,1.80283196501138
"120",776,2.05125380149899
"121",780,1.75851416575649
"122",715,2.73033609618841
"123",764,1.6160549138463
"124",754,2.16187683959348
"125",757,1.89745200288433
"126",768,1.88415980987662
"127",772,1.62649571724004
"128",803,1.04932286189668
"129",791,1.44303616498028
"130",812,1.26991312571742
"131",775,1.74163103357228
"132",766,1.47366159338857
"133",761,1.71889000699618
"134",778,1.61255560549176
"135",780,1.3411268485365
"136",752,1.90638980112253
"137",766,1.59739573324224
"138",775,1.56000739178029
"139",812,1.28299144979712
"140",760,1.96402015746526
"141",793,1.68712101669347
"142",757,2.11236228105968
"143",785,1.50500231308936
"144",782,1.29349731626185
"145",763,1.90748209734981
"146",795,1.53308066440907
"147",766,2.04602561053589
"148",756,2.14708200867815
"149",799,1.17864618754851
"150",779,1.33933751829932
"151",834,0.818264065973099
"152",759,1.89622632286676
"153",735,2.36496968765567
"154",760,1.82683294800484
"155",752,2.18704995259944
"156",755,1.89755234373432
"157",780,1.48597176073983
"158",735,2.3054818130523
"159",773,2.17560002146767
"160",771,1.88479559785088
"161",804,1.21997232496461
"162",762,2.19082201274384
"163",809,1.11840105422757
"164",809,1.08763664418997
"165",780,1.70023777888749
"166",796,1.83219740325522
"167",780,1.62588488701983
"168",777,1.46827746638638
"169",775,1.42813635168408
"170",763,2.07564315282905
"171",785,1.66010573586468
"172",772,1.78532204521065
"173",732,2.24609541181316
"174",767,2.05279150201601
"175",753,2.34470503381694
"176",769,1.50867350449902
"177",789,1.43402983914805
"178",773,2.06471866030607
"179",774,1.6141683858725
"180",762,2.35402735258487
"181",767,1.84103445258973
"182",762,1.76259082254873
"183",745,2.21428014860934
"184",770,1.61208370549835
"185",798,1.14264740982022
"186",791,1.25469972455828
"187",790,1.80172254921974
"188",782,1.37120987687253
"189",782,1.61634900384985
"190",807,1.40438111737103
"191",777,1.59731834410474
"192",791,1.3205789287895
"193",759,1.78585864262318
"194",811,1.32158720126678
"195",803,1.1482913087172
"196",791,1.15107621835801
"197",785,1.43072494211762
"198",813,1.12215681606705
"199",770,1.6499547394298
"200",769,1.67318862490852
"201",790,1.73133227755091
"202",763,2.27835918923838
"203",745,2.80699254764281
"204",750,2.28392825352828
