"","Mthin","Nthin"
"355",1661,4309
"356",1345,4524
"357",1549,4398
"358",1698,4500
"359",1760,4554
"360",1571,4386
"361",1331,4486
"362",1433,4421
"363",1429,4530
"364",1439,4532
"365",1531,4416
"366",1573,4529
"367",1435,4453
"368",1516,4459
"369",1556,4436
"370",1184,4386
"371",1470,4370
"372",1292,4509
"373",1463,4535
"374",1381,4561
"375",1212,4490
"376",1824,4485
"377",1377,4424
"378",1706,4478
"379",1706,4594
"380",1601,4479
"381",1480,4473
"382",1441,4569
"383",1266,4436
"384",1649,4488
"385",1329,4503
"386",1750,4500
"387",1555,4409
"388",1374,4510
"389",1335,4546
"390",1620,4515
"391",1441,4452
"392",1367,4444
"393",1601,4432
"394",1509,4521
"395",1696,4480
"396",1890,4468
"397",1713,4435
"398",1402,4445
"399",1511,4513
"400",1248,4569
"401",1410,4530
"402",1775,4356
"403",1279,4528
"404",1227,4554
"405",1512,4499
"406",1330,4584
"407",1542,4484
"408",1565,4448
"409",1284,4431
"410",1585,4459
"411",1576,4389
"412",2060,4570
"413",1323,4344
"414",1202,4385
"415",1355,4412
"416",1476,4444
"417",1853,4532
"418",1231,4419
"419",1427,4444
"420",1581,4610
"421",1656,4471
"422",1574,4405
"423",1516,4534
"424",1513,4432
"425",1383,4422
"426",1481,4450
"427",1297,4444
"428",1827,4447
"429",1568,4456
"430",1616,4552
"431",1199,4474
"432",1576,4531
"433",1240,4388
"434",1176,4467
"435",1416,4567
"436",1541,4539
"437",1545,4586
"438",1519,4373
"439",1356,4467
"440",1199,4445
"441",1781,4544
"442",1011,4506
"443",1426,4430
"444",1605,4408
"445",1440,4580
"446",1726,4564
"447",1274,4523
"448",1346,4527
"449",1724,4500
"450",1699,4513
"451",1179,4435
"452",1317,4450
"453",1440,4398
"454",1324,4442
"455",1797,4574
"456",1592,4518
"457",1959,4564
"458",1569,4436
"459",1381,4458
"460",1455,4555
"461",1711,4475
"462",1414,4478
"463",1446,4507
"464",1437,4505
"465",1335,4559
"466",1461,4534
"467",1595,4423
"468",1486,4645
"469",1416,4500
"470",1242,4476
"471",1288,4491
"472",1536,4464
"473",1307,4315
"474",1716,4471
"475",1174,4458
"476",1506,4500
"477",1909,4415
"478",1539,4444
"479",1395,4360
"480",1520,4619
"481",1411,4474
"482",1390,4504
"483",1308,4391
"484",1511,4417
"485",1664,4531
"486",1580,4428
"487",1193,4512
"488",1632,4513
"489",1489,4483
"490",1647,4474
"491",1288,4509
"492",1205,4465
"493",1253,4536
"494",1632,4520
"495",1243,4605
"496",1375,4535
"497",1392,4412
"498",1053,4583
"499",1563,4424
"500",1710,4508
"501",1570,4420
