"","Mthin","wthin"
"1",481,1.01476470948553
"2",447,1.38247675771143
"3",458,1.55392114704815
"4",457,1.21896631743336
"5",486,1.19502914964875
"6",484,1.08645526117061
"7",498,1.08218217522245
"8",433,1.62767068294093
"9",479,1.13600839648214
"10",474,0.925810780712301
"11",509,0.740162953942391
"12",437,1.87788826672341
"13",448,1.62499511288976
"14",415,2.07165196728331
"15",416,2.54984203201003
"16",457,1.05774173527522
"17",407,2.17199067272317
"18",409,2.12108377613707
"19",452,1.67728155684902
"20",453,1.44166508675385
"21",473,1.04228283654014
"22",422,2.02806140753895
"23",471,1.36200110713841
"24",520,0.805372899073357
"25",523,0.858127635933827
"26",540,0.498657524104126
"27",539,0.596619851071974
"28",484,0.836754570268578
"29",491,1.0469434836671
"30",499,0.922313604369584
"31",443,1.42099074981533
"32",438,1.56929796726594
"33",428,2.20359808019673
"34",441,1.60290083748843
"35",479,1.163575494572
"36",469,1.31589601825942
"37",445,1.20760115107949
"38",440,1.67783221332996
"39",479,1.15506784687805
"40",425,1.52941842252644
"41",420,1.77910061682194
"42",453,1.28715036474677
"43",487,1.20086993483228
"44",455,1.54242389834202
"45",474,1.22647550590319
"46",501,0.799202659963638
"47",524,0.702762201830044
"48",427,1.75474939209526
"49",463,1.29163979699902
"50",493,1.06683237219837
"51",497,1.04444389345065
"52",459,1.04207563868582
"53",488,0.991356347075708
"54",500,0.817247845331329
"55",496,1.03253153262186
"56",477,1.10778916996466
"57",509,0.751502355466775
"58",412,2.27871961783743
"59",425,1.90798594950275
"60",415,2.02884588252538
"61",435,2.01309725803515
"62",427,1.52547241775616
"63",434,1.17901477561947
"64",560,0.55991326346103
"65",482,1.05561149120282
"66",431,1.54126609051486
"67",430,1.88692257033589
"68",447,1.36239380615169
"69",474,1.01381404751463
"70",467,1.22616458433271
"71",481,1.10397923998629
"72",527,0.746089399649594
"73",465,1.13816306171393
"74",446,1.32912451046309
"75",474,1.19946989528318
"76",456,1.0575192419034
"77",489,0.910419193228793
"78",492,0.935885039076124
"79",493,0.919552313527133
"80",487,1.00535119023792
"81",501,0.926076699302277
"82",532,0.640926478843122
"83",516,0.705890640002448
"84",425,2.01058560286572
"85",464,1.02280379800815
"86",473,1.12212195267625
"87",485,0.998240948172737
"88",504,0.831963077252809
"89",470,1.22039678642085
"90",433,1.86958800570483
"91",468,1.30202677697779
"92",457,1.20296345889866
"93",494,1.02951845832651
"94",497,0.641663956872257
"95",521,0.702581285840171
"96",463,1.10075480236974
"97",520,0.808828504758124
"98",433,1.81709963716353
"99",457,1.14362341335738
"100",468,1.3567393912491
"101",460,1.29334315217794
"102",494,1.05205458229368
"103",475,0.885191538727334
"104",428,1.78462407230684
"105",439,1.44159406954467
"106",405,2.89473637718089
"107",417,2.27301153597012
"108",440,1.4447750623299
"109",480,1.37493731185532
"110",480,0.910982342453438
"111",502,0.960289888399543
"112",482,0.899987052084988
"113",456,1.54357141876545
"114",457,1.47376630464202
"115",450,1.70201339349807
"116",471,1.16819649833727
"117",537,0.653987180605192
"118",497,0.747289152966328
"119",464,1.20457277987141
"120",439,1.55020889548811
"121",452,1.58218793422268
"122",464,1.33093902836973
"123",446,1.46847206679905
"124",447,1.28916310719414
"125",470,1.26795490348245
"126",471,1.32054795018126
"127",445,1.51526630015448
"128",471,1.03863071985415
"129",493,1.04631580192752
"130",476,1.07394262328463
"131",454,1.41018788138998
"132",452,1.42521472628046
"133",462,1.38818038520464
"134",447,1.48910734295794
"135",425,2.36762875935142
"136",459,1.3883974925379
"137",471,1.1831102606861
"138",458,1.22875064265466
"139",455,1.52454800023348
"140",471,1.26396151108538
"141",499,0.758418249178882
"142",494,0.729991109847587
"143",478,1.02578591210401
"144",537,0.576520380085847
"145",530,0.63931713472139
"146",483,0.964555839007267
"147",472,1.11218457199066
"148",474,1.02084168557542
"149",462,1.19780844558556
"150",488,0.955236911672696
"151",448,1.54925945347747
"152",439,1.69332090255132
"153",428,1.80494853860017
"154",427,1.75734398644632
"155",396,2.67174441014332
"156",416,2.37096108958737
"157",456,1.11930638060077
"158",428,1.5162690028599
"159",470,1.42196054697081
"160",480,0.886058110332373
"161",481,1.13660331833474
"162",469,1.08134733159685
"163",418,1.65279931387546
"164",432,2.11517829649451
"165",424,2.34596394493524
"166",469,1.19877629361194
"167",478,1.27263897019765
"168",468,1.33643827280093
"169",470,0.989006352257288
"170",468,1.44669442160896
"171",425,1.57842068503866
"172",409,2.13985147521271
"173",406,2.47866483830703
"174",429,1.71971444381319
"175",411,1.92260966863986
"176",462,1.27783706299625
"177",505,0.92587196138316
"178",479,1.27206473043784
"179",468,1.01176988372971
"180",451,1.33621882046433
"181",464,1.14983134291591
"182",492,0.788514815846403
"183",534,0.546049983409827
"184",518,0.645296645769362
"185",424,1.65149097661055
"186",472,1.48014882704714
"187",467,1.41915080962629
"188",532,0.569122956378681
"189",475,1.1255335053699
"190",408,2.63768254471363
"191",456,1.15649350008746
"192",428,1.68129649981146
"193",462,1.38449061492379
"194",444,1.83007087650337
"195",480,1.07574593873852
"196",476,0.930865146239191
"197",435,1.78760585546416
"198",436,1.96890913938965
"199",481,1.10341068893977
"200",462,1.12383774398477
"201",473,1.15869247988323
"202",472,1.16686311334123
"203",459,1.20453896284161
"204",489,0.854764278577498
"205",504,0.905990549774084
"206",439,1.71715252270956
"207",422,1.92816398879248
"208",449,1.56014937864478
"209",459,1.34429284513027
"210",460,1.11271636484297
"211",471,1.20502317129361
"212",475,0.959913754653443
"213",462,1.18182794684039
"214",442,1.71781850164024
"215",430,1.40906111857386
"216",414,2.18639765635644
"217",443,1.31791641375823
"218",496,0.915068085127162
"219",437,1.77371696045479
"220",428,1.77562055737297
"221",462,1.32583399722003
"222",458,1.26572475774289
"223",498,1.08331346420123
"224",554,0.49757553119359
"225",532,0.706585606144804
"226",431,1.60564630654085
"227",437,1.694529408082
"228",510,0.860744492808271
"229",508,0.729223018945176
"230",514,0.797699792363512
"231",535,0.648725368582384
"232",549,0.57213739103663
"233",534,0.646779057899737
"234",517,0.872397009688955
"235",450,1.37535496558628
"236",460,1.14246945876595
"237",525,0.908445863379609
"238",513,0.775403804478492
"239",487,0.924647152550045
"240",462,1.23924364759479
"241",512,0.915295710173139
