"","Mthin","Nthin","wthin"
"1",1672.32191776664,9270,0.692316076838593
"2",1655.58637654936,9107,0.616726006148321
"3",1725.69195805628,9105,0.581435978229794
"4",1771.85253263491,9167,0.536903692785478
"5",1729.58497090277,9147,0.60486219536943
"6",1710.80026306801,9025,0.592135782193697
"7",1694.8453022358,9262,0.606385563649019
"8",1814.72636480303,9292,0.54308469750733
"9",1819.21183468825,9117,0.497912477083657
"10",1745.19315625409,9101,0.583462184250686
"11",1724.53081025429,8965,0.557224314383614
"12",1767.32715005141,9095,0.513141655727252
"13",1726.55725846985,9099,0.571622010306693
"14",1744.67628808746,9134,0.594559033341835
"15",1702.66272264056,9114,0.583368796205428
"16",1775.8418781439,9283,0.61117802131319
"17",1749.08462129578,9252,0.519605953583607
"18",1720.32022010061,9233,0.603430383162175
"19",1820.86387936216,9015,0.512129640149796
"20",1762.18468333622,9257,0.569537614691861
"21",1698.92855790084,9003,0.523658508363959
"22",1685.52068037283,8965,0.537884636395982
"23",1719.85783237557,8968,0.524034949314314
"24",1744.80187014583,9245,0.590200442660032
"25",1708.92889035294,9115,0.588870842651014
"26",1757.3218791307,9216,0.544732322336094
"27",1759.21257129407,9065,0.475590163812614
"28",1773.71997025827,9167,0.523914492378449
"29",1790.01340474333,9114,0.580592115702102
"30",1681.6177670495,9059,0.579348621782705
"31",1664.11156586899,9097,0.622437966788579
"32",1767.79151776573,9187,0.605003030295936
"33",1685.47106291593,9106,0.627720140670162
"34",1810.98579674782,9214,0.547594839016535
"35",1810.65952522306,9063,0.487020091726666
"36",1662.95713309435,9066,0.632989771452582
"37",1813.02839043233,9218,0.56531024342809
"38",1718.99700097312,9161,0.612785636137012
"39",1657.54480043555,9189,0.612070096199494
"40",1668.39138791757,9114,0.676037821908602
"41",1605.02831474202,8999,0.681302513643037
"42",1688.62736729388,9182,0.609247574852496
"43",1739.55452887936,9094,0.520384788813851
"44",1658.94365230496,9134,0.626774390402474
"45",1719.63519235297,9166,0.56706293387069
"46",1685.21889053877,9228,0.637826925167997
"47",1696.1194404751,9203,0.624175677493945
"48",1828.61780678287,9239,0.550656348492484
"49",1725.19514407061,9226,0.582973715182347
"50",1816.51727954005,9226,0.568837621414364
"51",1731.321464339,9167,0.541394282025971
"52",1794.91539770916,9226,0.51984844011514
"53",1718.72539686842,9163,0.606269764949581
"54",1707.94249699688,9221,0.58262353369614
"55",1722.65828815243,9059,0.547133052484967
"56",1696.47474061477,9129,0.589000910807554
"57",1775.62486286869,9023,0.495103057294648
"58",1791.21264753732,9111,0.486819866357035
"59",1804.40127144409,9142,0.533781226120157
"60",1728.25720604278,9183,0.621291560635408
"61",1782.23685683608,9132,0.550265739941423
"62",1784.70319084228,9154,0.528715895066361
"63",1751.33612584678,9214,0.579827794998085
"64",1676.36288690678,9115,0.621822941647279
"65",1732.00021592068,9255,0.620463147804257
"66",1742.88228155398,9137,0.564293887262315
"67",1713.12067178263,9162,0.565832906865385
