"","Mthin","Nthin"
"355",4593,9540
"356",4505,9591
"357",4439,9403
"358",4582,9388
"359",4369,9373
"360",4173,9451
"361",4722,9525
"362",3932,9242
"363",4106,9560
"364",4630,9277
"365",4216,9464
"366",4209,9611
"367",4217,9487
"368",4127,9380
"369",4104,9487
"370",3900,9413
"371",4226,9394
"372",4093,9375
"373",4003,9370
"374",4313,9556
"375",4094,9414
"376",4688,9324
"377",4396,9500
"378",4291,9553
"379",4309,9491
"380",4309,9480
"381",4000,9532
"382",4267,9513
"383",4127,9392
"384",3844,9571
"385",4456,9497
"386",4190,9576
"387",3952,9367
"388",4327,9428
"389",3984,9428
"390",4083,9406
"391",4358,9304
"392",4051,9483
"393",3925,9272
"394",4500,9398
"395",4253,9476
"396",4253,9370
"397",4466,9605
"398",4698,9317
"399",4464,9375
"400",4382,9484
"401",3901,9400
"402",4176,9339
"403",4466,9395
"404",4546,9406
"405",4360,9687
"406",4164,9450
"407",4346,9363
"408",3575,9497
"409",4603,9470
"410",4268,9336
"411",4268,9274
"412",4380,9470
"413",4495,9242
"414",4164,9464
"415",4291,9484
"416",4026,9259
"417",4162,9539
"418",3839,9390
"419",4394,9301
"420",4329,9459
"421",4124,9262
"422",4238,9224
"423",4035,9449
"424",4441,9510
"425",4264,9357
"426",4092,9405
"427",4338,9419
"428",4278,9471
"429",3814,9617
"430",4257,9391
"431",4351,9345
"432",4287,9489
"433",4281,9327
"434",3939,9424
"435",3980,9577
"436",4485,9449
"437",4254,9295
"438",4232,9552
"439",3669,9502
"440",4061,9454
"441",4188,9224
"442",3916,9465
"443",3569,9382
"444",4002,9414
"445",3900,9409
"446",3886,9562
"447",3828,9427
"448",3507,9376
"449",3753,9224
"450",4070,9217
"451",4337,9486
"452",4212,9318
"453",4301,9378
"454",4495,9449
"455",4160,9454
"456",4092,9412
"457",4147,9357
"458",4103,9480
"459",4334,9491
"460",4432,9639
"461",4157,9368
"462",4497,9477
"463",4087,9410
"464",4142,9494
"465",4308,9472
"466",4128,9274
"467",4103,9452
"468",4089,9644
"469",4728,9419
"470",4538,9300
"471",4161,9564
"472",4073,9572
"473",4247,9476
"474",4036,9093
"475",4320,9410
"476",4038,9535
"477",4150,9600
"478",3984,9388
"479",3689,9260
"480",4380,9434
"481",4213,9498
"482",4145,9507
"483",4111,9354
"484",4139,9316
"485",3987,9466
"486",4156,9807
"487",4603,9469
"488",3718,9262
"489",4425,9452
"490",4149,9331
"491",4567,9338
"492",4480,9537
"493",4041,9482
"494",4009,9550
"495",4757,9661
"496",4138,9382
"497",4032,9533
"498",4384,9488
"499",4651,9473
"500",4021,9484
"501",4039,9394
