"","Mthin","Nthin"
"399",945,1824
"400",618,1788
"401",795,1761
"402",544,1785
"403",650,1791
"404",785,1914
"405",670,1810
"406",774,1817
"407",477,1833
"408",929,1819
"409",835,1704
"410",719,1812
"411",725,1855
"412",959,1789
"413",753,1823
"414",726,1825
"415",652,1844
"416",777,1849
"417",612,1848
"418",804,1706
"419",901,1784
"420",822,1833
"421",812,1753
"422",774,1748
"423",759,1812
"424",804,1770
"425",668,1781
"426",616,1789
"427",595,1760
"428",761,1815
"429",750,1728
"430",699,1821
"431",708,1818
"432",831,1853
"433",606,1808
"434",563,1777
"435",612,1866
"436",885,1801
"437",930,1831
"438",685,1859
"439",774,1799
"440",561,1804
"441",505,1807
"442",831,1767
"443",648,1782
"444",521,1713
"445",610,1713
"446",653,1787
"447",535,1838
"448",711,1784
"449",869,1868
"450",845,1854
"451",484,1788
"452",768,1771
"453",686,1743
"454",499,1780
"455",814,1910
"456",651,1813
"457",588,1727
"458",719,1750
"459",663,1832
"460",811,1760
"461",789,1702
"462",865,1898
"463",674,1798
"464",791,1824
"465",610,1834
"466",603,1848
"467",553,1796
"468",827,1818
"469",662,1782
"470",698,1761
"471",653,1811
"472",761,1813
"473",808,1793
"474",698,1768
"475",804,1825
"476",667,1857
"477",712,1865
"478",611,1844
"479",721,1806
"480",858,1772
"481",710,1785
"482",700,1813
"483",847,1894
"484",759,1774
"485",725,1871
"486",625,1783
"487",489,1797
"488",704,1749
"489",548,1842
"490",841,1783
"491",720,1902
"492",673,1805
"493",657,1792
"494",682,1807
"495",580,1728
"496",823,1791
"497",718,1895
"498",793,1678
"499",702,1780
"500",623,1783
"501",474,1812
