"","Mthin","Nthin"
"355",3127,8331
"356",3033,7980
"357",2536,8272
"358",2858,8101
"359",3092,8239
"360",2673,8312
"361",3178,8427
"362",2453,8220
"363",2612,8133
"364",3092,8210
"365",2712,8282
"366",2646,8125
"367",2713,8279
"368",2631,8176
"369",2611,8137
"370",2822,8317
"371",2335,8291
"372",2785,8164
"373",2506,8283
"374",2569,8268
"375",2439,8189
"376",2914,8279
"377",2911,8130
"378",2816,8276
"379",2833,8320
"380",2833,8366
"381",2549,8279
"382",2619,8261
"383",2451,8216
"384",2353,8074
"385",2967,8228
"386",2426,8220
"387",3127,8122
"388",2821,8151
"389",3057,8184
"390",2482,8191
"391",2848,8344
"392",2566,8237
"393",2451,8426
"394",2818,8319
"395",2751,8096
"396",3045,8115
"397",2947,8196
"398",3175,8267
"399",2686,8242
"400",2797,8223
"401",2713,8338
"402",2708,8087
"403",3002,8175
"404",2928,8092
"405",2456,8239
"406",2871,8228
"407",3105,8154
"408",3058,8218
"409",2666,8168
"410",3055,8146
"411",2849,8183
"412",2836,8088
"413",2931,8334
"414",2638,8028
"415",2755,8083
"416",2512,8120
"417",2557,8164
"418",2935,8283
"419",3043,8246
"420",3089,8329
"421",2762,8387
"422",2879,8200
"423",2751,8110
"424",2813,8285
"425",2809,8147
"426",2604,8133
"427",2756,8172
"428",2467,8163
"429",3297,8167
"430",2809,8179
"431",2885,8310
"432",2346,8205
"433",2714,8282
"434",2400,8088
"435",2299,8194
"436",2675,8329
"437",2870,8292
"438",2953,8356
"439",2685,8067
"440",2427,8194
"441",2339,8165
"442",2565,8111
"443",2587,8247
"444",2845,8145
"445",2670,8315
"446",2478,8341
"447",2409,8197
"448",2320,7989
"449",2433,8276
"450",3027,8239
"451",2484,8257
"452",2211,8152
"453",2390,8172
"454",2584,8101
"455",2402,8161
"456",3145,8339
"457",2605,8170
"458",2776,8134
"459",2776,8152
"460",2480,8183
"461",2613,8313
"462",3015,8205
"463",2548,8209
"464",2679,8248
"465",2885,8246
"466",2486,8319
"467",2624,8197
"468",2900,8178
"469",2729,8435
"470",2619,8079
"471",2892,8206
"472",2567,8226
"473",2832,8340
"474",2568,7989
"475",2933,8200
"476",2670,8182
"477",2717,8239
"478",2864,8124
"479",2849,8163
"480",2788,8049
"481",2474,8400
"482",2982,8204
"483",2645,8245
"484",2517,8091
"485",2873,8126
"486",3115,8280
"487",2787,8142
"488",2181,8255
"489",2805,8257
"490",2739,8217
"491",2988,8203
"492",2504,8251
"493",2373,8191
"494",2448,8287
"495",2862,8266
"496",2252,8381
"497",2807,8287
"498",2807,8119
"499",2272,8352
"500",2928,8137
"501",2931,8250
