"","Mthin","Nthin"
"399",357,1230
"400",400,1154
"401",488,1260
"402",604,1252
"403",473,1229
"404",444,1196
"405",314,1294
"406",554,1232
"407",541,1257
"408",520,1293
"409",724,1183
"410",479,1242
"411",519,1262
"412",519,1215
"413",383,1206
"414",556,1195
"415",581,1181
"416",541,1243
"417",492,1247
"418",581,1138
"419",532,1219
"420",542,1241
"421",569,1186
"422",491,1203
"423",610,1283
"424",490,1227
"425",377,1241
"426",568,1217
"427",458,1229
"428",364,1234
"429",655,1176
"430",349,1210
"431",492,1217
"432",463,1239
"433",327,1165
"434",595,1256
"435",459,1238
"436",452,1221
"437",607,1139
"438",387,1225
"439",250,1272
"440",456,1223
"441",677,1205
"442",374,1260
"443",511,1222
"444",551,1152
"445",517,1185
"446",527,1136
"447",616,1209
"448",546,1172
"449",540,1194
"450",394,1219
"451",356,1221
"452",528,1251
"453",469,1186
"454",462,1230
"455",526,1234
"456",579,1288
"457",462,1190
"458",640,1229
"459",498,1205
"460",384,1235
"461",742,1230
"462",421,1221
"463",415,1220
"464",296,1196
"465",608,1209
"466",507,1228
"467",546,1234
"468",465,1263
"469",578,1218
"470",417,1198
"471",390,1146
"472",487,1250
"473",428,1274
"474",435,1197
"475",518,1265
"476",557,1222
"477",599,1190
"478",477,1172
"479",492,1177
"480",477,1171
"481",441,1187
"482",491,1223
"483",598,1227
"484",400,1152
"485",651,1266
"486",503,1217
"487",481,1228
"488",450,1183
"489",472,1207
"490",457,1205
"491",309,1276
"492",462,1260
"493",435,1307
"494",521,1194
"495",523,1228
"496",487,1247
"497",487,1185
"498",528,1199
"499",341,1142
"500",416,1244
"501",423,1219
