"","Mthin","wthin"
"1",1294,18.2677631670732
"2",1367,13.6736061813172
"3",1334,15.0893647122228
"4",1385,13.9997041242388
"5",1474,10.4147604983942
"6",1427,11.8995846993902
"7",1543,6.4232159973152
"8",1484,7.69856298132892
"9",1425,9.78190225956106
"10",1407,11.9656845817548
"11",1490,8.58305970370748
"12",1470,9.85820006121076
"13",1408,9.55350957463117
"14",1557,7.32826812916599
"15",1388,12.1351513071814
"16",1439,10.135881691093
"17",1394,13.0594534499133
"18",1478,7.75788009473938
"19",1455,9.50711148838378
"20",1495,8.24315302930979
"21",1547,6.67959869396074
"22",1560,6.77066324576021
"23",1449,10.2311359239863
"24",1421,11.1768005429448
"25",1463,8.98376340171125
"26",1464,9.10816681439904
"27",1393,12.0823217337659
"28",1427,9.2963640354951
"29",1453,9.60008860506644
"30",1505,8.21438086374958
"31",1458,9.09640758747807
"32",1527,7.89628666523093
"33",1489,8.36484036436374
"34",1438,11.0381564806644
"35",1444,9.75556732613843
"36",1405,10.3638518188912
"37",1482,8.814435257489
"38",1376,13.8156137015189
"39",1445,10.6514742610226
"40",1439,11.2351522969137
"41",1416,11.5457003944453
"42",1424,11.8028609902469
"43",1457,9.04480189478895
"44",1369,15.3540174508218
"45",1350,15.8909818068312
"46",1449,10.3105204649071
"47",1498,7.74493418151603
"48",1562,6.3521707112235
"49",1467,9.51264838154984
"50",1468,9.24282058115589
"51",1513,8.41327014018911
"52",1409,13.4628486755127
"53",1365,14.2380452344286
"54",1392,11.8780406658955
"55",1417,11.7073868137717
"56",1372,14.2500388780742
"57",1343,18.4647935379303
"58",1427,9.90336094069993
"59",1553,7.01596617983506
"60",1609,5.07225717860194
"61",1552,6.83112206573726
"62",1508,8.48019957805357
"63",1442,10.0506106225597
"64",1459,8.92163115893212
"65",1451,10.7555047242017
"66",1454,8.61868374131226
"67",1514,7.80593115985546
"68",1490,8.89997378342513
"69",1464,8.83291362662179
"70",1452,8.96516640161107
"71",1409,10.7414294803128
"72",1357,12.8719025963804
"73",1472,10.036691948794
"74",1531,7.36807646983496
"75",1481,9.79056184690443
"76",1433,10.4925048109615
"77",1430,11.1002243716021
"78",1529,6.04310617917051
"79",1458,9.09292478262839
"80",1481,8.98165177978637
"81",1422,12.5624767505402
"82",1512,8.11762574522802
"83",1507,8.0018549770893
"84",1501,9.30669863545045
"85",1530,6.55923115510175
"86",1481,10.1415195639243
"87",1477,8.36222416429679
"88",1495,9.4305210932927
"89",1472,10.1739224374932
"90",1542,6.90738803930988
"91",1559,6.27441445044336
"92",1503,7.87443710750956
"93",1498,9.20710869812485
"94",1478,8.85320304782105
"95",1542,8.16628847652959
"96",1426,10.5065549604455
"97",1374,15.1380386699924
"98",1342,16.2365432964672
"99",1355,12.694582926908
"100",1432,11.5040150682814
"101",1470,8.36777006975907
"102",1448,9.6440009189428
"103",1482,8.54230243064759
"104",1465,8.45116819433367
"105",1549,6.71549505478004
"106",1485,8.77106767845157
"107",1479,8.90313947413974
"108",1499,7.81381658172817
"109",1396,11.1961829442375
"110",1372,13.0123023053042
"111",1369,14.1116118328479
"112",1454,10.9654222095079
"113",1375,11.9787296188553
"114",1404,10.8021649295337
"115",1427,11.198515280973
"116",1453,11.1039721473918
"117",1425,10.1798730857504
"118",1495,9.03691003941321
"119",1558,7.05811550892019
"120",1493,8.4846238570935
"121",1509,8.43296669755334
"122",1375,10.9297385427506
"123",1422,10.7080865509839
"124",1456,8.96430590103003
"125",1400,11.4654494592957
"126",1402,12.5671588123386
"127",1476,8.86263887518558
"128",1496,7.28161942610977
"129",1459,9.19512739048193
"130",1473,9.07497925135524
"131",1464,8.99882291589123
"132",1424,9.29377005018598
"133",1427,10.2847417991705
"134",1460,9.11497831576458
"135",1516,6.58366257863623
"136",1500,8.04934948037857
"137",1513,7.69046521852285
"138",1479,8.3388358488387
"139",1444,10.8245388905648
"140",1437,10.3110660451809
"141",1474,10.1298548087119
"142",1393,12.5605989321631
"143",1455,9.69691633875366
"144",1452,10.2407007738558
"145",1398,11.9329560286031
"146",1401,13.5290297020834
"147",1410,13.3071990118418
"148",1401,12.9102022171414
"149",1427,10.0612844995911
"150",1495,7.6040974008473
"151",1549,7.24259950780431
"152",1552,6.75088834214929
"153",1524,7.31510713445051
"154",1473,7.43463932718256
"155",1356,13.9343853179552
"156",1391,11.8882484659146
"157",1338,16.3680194026249
"158",1321,18.4016183653214
"159",1397,14.5000533886109
"160",1417,11.7697115741798
"161",1487,9.04757293677823
"162",1439,10.2951237116068
"163",1434,10.050975209602
"164",1540,6.72644794406039
"165",1543,7.21982564328947
"166",1582,7.39905756772797
"167",1544,6.88914526616351
"168",1503,7.15388528274517
