"","Mthin","Nthin","wthin"
"1",694.845724562457,1563,15.5416905051029
"2",673.375431281771,1561,18.2891444746555
"3",684.269008437971,1623,25.2749921877761
"4",676.758282404416,1571,29.5416728637534
"5",676.758282404416,1604,21.1973156038279
"6",684.853301966659,1634,21.9847490144637
"7",703.365980078994,1603,11.8155825277581
"8",709.603918617065,1602,12.6207379771766
"9",742.280870813817,1663,8.65787097465639
"10",717.456412097155,1621,11.191191140997
"11",745.750065185203,1641,8.09868739437093
"12",720.891418210139,1601,12.5913452628759
"13",735.022166356297,1534,7.19592453019598
"14",738.150815945766,1648,8.40783687367356
"15",731.522316234929,1626,10.7956769526669
"16",752.825609267933,1620,7.07958334113885
"17",748.400592643578,1675,10.1147851454375
"18",683.323346980276,1666,24.5533941894534
"19",728.271602099609,1588,9.11063155536536
"20",715.943305285433,1534,11.6417982223071
"21",697.252517052038,1587,13.8003102386149
"22",723.000458986199,1608,9.19708698066177
"23",746.836601169687,1599,8.20754744749443
"24",680.926951470897,1501,21.7913881839445
"25",691.461276225513,1537,18.7558256588505
"26",679.447106917788,1605,23.1513758745009
"27",690.20220366762,1616,15.5926375966713
"28",698.270851423193,1551,14.9231616364556
"29",700.141222935086,1608,14.1226609665503
"30",696.779663561421,1573,15.3764854447755
"31",683.840371820763,1575,20.785077131947
"32",696.750822949531,1658,24.015767566881
"33",718.611577769316,1589,11.4561874334987
"34",700.2370784509,1567,14.9127889746652
"35",698.102949599837,1575,17.7685701503132
"36",709.690558389699,1594,11.4360534642219
"37",670.681688036963,1659,35.3766724673717
"38",686.708758831438,1586,25.6095079725596
"39",725.920712148781,1603,10.5072421184242
"40",729.543071560085,1665,9.54471614682714
"41",749.098318931692,1556,6.36256141678218
"42",702.58055494506,1641,15.99101181999
"43",726.521519069008,1608,10.4361006714102
"44",712.274211064233,1609,15.4208311551707
"45",669.379247132916,1609,28.8498009848651
"46",698.440587633758,1623,14.8902991441183
"47",702.330132996017,1608,13.5187924579466
"48",687.449633788257,1616,19.7300691485461
"49",685.680295715597,1576,17.3379548740746
"50",683.821907880243,1633,27.3194607416392
"51",686.588097844685,1623,23.0597589279419
"52",704.357902389113,1588,15.5204702065454
"53",680.329542279642,1599,21.1252051772679
"54",703.694521454892,1608,14.8570431061341
"55",748.360955952358,1643,8.66380862996835
"56",725.228146075713,1612,8.35468122125992
"57",740.949798495322,1581,7.3554501532962
"58",736.639949232978,1626,9.98225950284164
"59",710.649760034509,1594,11.2749861575292
"60",686.585484316442,1491,12.7290361858119
"61",709.156484908699,1594,11.7214481565121
"62",734.803091844039,1623,9.95972980904022
"63",700.313577458342,1577,12.5515033374789
"64",688.09281350327,1604,18.0657842636324
"65",704.025343203245,1577,12.7763066841366
"66",732.478269270164,1500,10.5980253725797
"67",691.18970782154,1592,17.9872782327004
"68",730.188558276559,1600,8.00651853596075
"69",752.057094900763,1649,7.36033384537285
"70",739.775930740619,1609,7.39767773253395
"71",774.849683033935,1635,6.09280501618055
"72",698.705924633119,1562,15.2244153062989
"73",710.435206327253,1637,13.1742435905378
"74",692.615542696168,1629,15.6710213654009
"75",719.937839296963,1631,10.7235168109385
"76",703.371392271662,1567,13.2370698244528
"77",720.685284899662,1627,10.7807324455464
"78",675.407802769646,1578,20.7143828811076
"79",675.080722926724,1598,30.0475889693886
"80",691.519209096243,1611,15.4915760729252
"81",709.956493378358,1575,11.3403470696699
"82",700.18464311631,1667,16.2886449336336
"83",735.023376669826,1531,7.15707060351175
"84",769.320672198476,1629,7.14107072839168
"85",769.913087431807,1608,5.26767897732163
"86",770.602430261126,1618,6.77586372863702
"87",712.176281458386,1569,11.1293523745247
"88",709.641420713433,1578,12.4851962240632
"89",723.510336069437,1663,9.87960253420516
"90",714.671514740966,1579,11.2681670541749
"91",714.162306689438,1644,15.342075118402
"92",731.769276111893,1525,11.3686012952765
"93",722.149058938877,1590,10.9076028293042
"94",703.80994395042,1625,15.7869231165828
"95",699.073636729888,1598,18.6372644702596
"96",719.210419922302,1659,9.74646177611338
"97",746.865685280033,1630,6.74326214868714
"98",706.127568864505,1588,21.3961786842221
"99",706.617181556821,1593,10.9120569887799
"100",716.582171665144,1603,9.20918854644654
"101",684.223002351302,1560,15.3406379907611
"102",702.749424286738,1596,13.1737455766059
"103",732.304547498367,1586,7.23589801796871
"104",749.362083948664,1630,8.12192580333565
"105",744.12094963518,1602,7.20970321566615
"106",721.507849031963,1565,8.48687675269355
"107",689.276172398431,1561,13.5434335424375
