"","Mthin","Nthin"
"355",1268,2370
"356",1287,2333
"357",1138,2332
"358",1307,2334
"359",1130,2406
"360",1174,2411
"361",1296,2309
"362",1325,2348
"363",1462,2375
"364",1379,2431
"365",1309,2334
"366",1117,2287
"367",1415,2349
"368",1427,2406
"369",1291,2372
"370",1291,2396
"371",1387,2341
"372",1350,2387
"373",1182,2386
"374",1522,2329
"375",1480,2444
"376",1396,2371
"377",1435,2404
"378",1233,2306
"379",1475,2358
"380",1490,2367
"381",1185,2343
"382",1262,2374
"383",1182,2344
"384",1291,2382
"385",1178,2350
"386",1367,2331
"387",1389,2395
"388",1409,2450
"389",1263,2360
"390",1259,2321
"391",1015,2396
"392",1275,2404
"393",1561,2439
"394",1235,2310
"395",1592,2357
"396",1345,2399
"397",1368,2355
"398",1361,2435
"399",1339,2393
"400",1280,2340
"401",1193,2283
"402",1588,2382
"403",1245,2332
"404",1442,2381
"405",1296,2377
"406",1552,2477
"407",1498,2377
"408",1382,2399
"409",1375,2413
"410",1432,2452
"411",1373,2404
"412",1433,2391
"413",1307,2322
"414",1333,2355
"415",1526,2340
"416",1612,2320
"417",1346,2378
"418",1249,2280
"419",1303,2260
"420",1324,2373
"421",1321,2404
"422",1376,2327
"423",1026,2351
"424",1556,2462
"425",1320,2384
"426",1100,2458
"427",1436,2344
"428",1420,2321
"429",1457,2393
"430",1402,2312
"431",1240,2361
"432",1259,2437
"433",1499,2373
"434",1390,2296
"435",1258,2425
"436",1199,2400
"437",1088,2376
"438",1392,2261
"439",1254,2381
"440",1266,2446
"441",1488,2379
"442",1365,2353
"443",1092,2430
"444",1225,2377
"445",1101,2350
"446",1143,2404
"447",1293,2432
"448",1435,2320
"449",1530,2375
"450",1391,2327
"451",1238,2390
"452",1246,2356
"453",1214,2387
"454",1293,2420
"455",1293,2399
"456",1611,2388
"457",1100,2449
"458",1306,2360
"459",1458,2414
"460",1264,2405
"461",1290,2336
"462",1285,2325
"463",1272,2296
"464",1260,2375
"465",1253,2341
"466",1555,2358
"467",1421,2364
"468",1285,2347
"469",1242,2499
"470",1324,2369
"471",1224,2223
"472",1498,2402
"473",1496,2342
"474",1451,2281
"475",1214,2332
"476",1346,2370
"477",1422,2335
"478",1361,2367
"479",1208,2363
"480",1237,2387
"481",1300,2373
"482",1445,2446
"483",1385,2416
"484",1510,2393
"485",1380,2343
"486",1269,2401
"487",1340,2321
"488",1494,2293
"489",1200,2422
"490",1244,2378
"491",1228,2308
"492",1058,2279
"493",1365,2358
"494",1284,2366
"495",1371,2401
"496",1498,2301
"497",1199,2382
"498",1207,2369
"499",1436,2360
"500",1069,2346
"501",854,2242
